baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	organism
9367.92720418248	-0.413274797175157	0.271355642423842	-1.52300056664989	0.127758563659375	0.300119229424684	Lachnospiraceae_bacterium_MC2017
393.355121711409	-0.937049837112832	0.617776881343922	-1.51680949127516	0.129314790018965	0.301988068456055	Streptococcus_equinus_Sb04
3028.6501389449	0.230467714664307	0.15268724148887	1.50941042890677	0.131193929592367	0.304584737123799	Lachnospiraceae_bacterium_C7
4167.1283399796	-0.222632133254065	0.149412068603243	-1.49005455406186	0.136209892242722	0.314391437327679	Eubacterium_limosum_SA11
2118.37768418798	-0.196250285911509	0.132414139888343	-1.4820946318648	0.138315116959444	0.317405210594793	Lachnospiraceae_bacterium_A10
93.3773836534614	-0.823752809810497	0.558968195658128	-1.4737024686004	0.140561717910653	0.319486758856596	Streptococcus_equinus_SI
1297.8402973892	0.295198609018093	0.2004470848452	1.47270093374552	0.140831694710086	0.319486758856596	Enterococcus_sp._KPPR-6
42745.5805473329	0.383858442108745	0.263677740813368	1.4557862977916	0.145451704765431	0.324358844779138	Ruminococcaceae_bacterium_P7
16890.7290666341	-0.282760981855532	0.194479520005968	-1.45393706158291	0.145963756429124	0.324358844779138	Eubacterium_cellulosolvens_LD2006
2541.46795731092	0.172185011572249	0.118479543507986	1.4532889516125	0.146143543582459	0.324358844779138	Eubacterium_xylanophilum_ATCC_35991
1936.19411202215	-0.169276006949239	0.116507876814388	-1.45291470051348	0.146247438829888	0.324358844779138	Ruaniaceae_bacterium_KH17
775.556704602804	-0.286764478424547	0.198684852654336	-1.44331324000551	0.148932251748222	0.326667078548747	Kandleria_vitulina_WCE2011
682.318955190859	-0.675064526833951	0.467720502075206	-1.44330753909395	0.148933856970587	0.326667078548747	Alysiella_crassa_DSM_2578
385.906681589878	0.688688486131905	0.478278231830573	1.43993274269666	0.149886428421709	0.32695006639241	Methanobrevibacter_boviskoreani_JH1
873.334073232807	-0.207898449086316	0.145562065727652	-1.42824607528789	0.15322104298028	0.332397563186727	Kandleria_vitulina_WCC7
4056.79036400696	-0.259266542966328	0.182620482115266	-1.41970133888204	0.155694648183446	0.33592812678711	Butyrivibrio_sp._AE2015
12349.5763487713	0.330290416558037	0.233616518392401	1.41381448037529	0.157416380783385	0.337028252769966	Lachnospiraceae_bacterium_NE2001
1769.53073459794	-0.224959380444596	0.159424249233169	-1.41107379540221	0.158222855780808	0.337028252769966	Lachnospiraceae_bacterium_MD2004
470.252791272649	0.569306506562976	0.404455336696912	1.40758806945747	0.159253082234602	0.337028252769966	Methanosarcina_barkeri_CM1
1938.84561177862	-0.308566612635021	0.219399063401136	-1.40641718269716	0.159600280908699	0.337028252769966	Bacteroides_ovatus_NLAE-zl-C11
11470.9109058073	-0.377317284164214	0.269711683526496	-1.39896529223639	0.161823391284576	0.338159321355507	Ruminococcus_albus_AR67
204.546442170736	-0.627101957190228	0.448278452655743	-1.39891166634282	0.16183947369659	0.338159321355507	Streptococcus_gallolyticus_VTM2R47
8592.25534453661	-0.37732143094138	0.273368203573673	-1.38026817314067	0.167504090516643	0.348162952539829	Ruminococcus_albus_AD2013
5562.15657231608	0.178765739229743	0.129978746136094	1.37534592803785	0.169024224028978	0.349492796559919	Butyrivibrio_sp._NC2002
1938.45786795202	-0.302432899419626	0.221546634364981	-1.36509814417398	0.172222205264203	0.354260183885433	Bacteroides_ovatus_NLAE-zl-C57
1960.34525524524	-0.298332794544718	0.224752443694508	-1.32738398586768	0.184381694346114	0.373482534772679	Bacteroides_ovatus_NLAE-zl-C34
40319.0333967692	-0.335450636095743	0.252741158711373	-1.32724973568244	0.184426084990567	0.373482534772679	Prevotella_sp._KH1P2
2009.85283577731	0.316821404887734	0.239139316127777	1.32484030655356	0.185224123021581	0.373482534772679	Clostridium_intestinale_DSM_6191
5661.07603355042	-0.180493787470893	0.136271005422698	-1.32452084661019	0.185330124307853	0.373482534772679	Butyrivibrio_sp._VCB2006
7112.36462269003	0.189915623776668	0.144665069083949	1.31279530697531	0.189251931852348	0.379459681542333	Lachnospiraceae_bacterium_NK4A179
2480.64968671114	0.169446811613225	0.130448117608054	1.29895942325781	0.193957854783332	0.386941046979812	Synergistes_jonesii_78-1
